Data,Fruta,Venda,Pais
2022-10-29,Laranja,50.0,Portugal
2022-03-16,Laranja,88.0,Portugal
2022-09-03,Laranja,69.0,Portugal
2022-08-13,Laranja,74.0,Portugal
2022-01-11,Laranja,88.0,Portugal
2022-03-23,Laranja,82.0,Portugal
2022-08-26,Laranja,84.0,Portugal
2022-07-29,Maça,85.0,Portugal
2022-02-21,Maça,69.0,Portugal
2022-10-10,Maça,74.0,Portugal
2022-03-26,Maça,90.0,Portugal
2022-05-03,Maça,59.0,Portugal
2022-09-16,Maça,84.0,Portugal
2022-08-12,Maça,58.0,Portugal
2022-11-20,Maça,61.0,Portugal
2022-11-20,Maça,83.0,Portugal
2022-11-18,Maça,91.0,Portugal
2022-03-05,Maça,74.0,Portugal
2022-04-26,Maça,56.0,Portugal
2022-12-05,Maça,52.0,Portugal
2022-06-18,Maça,82.0,Portugal
2022-03-09,Maça,98.0,Portugal
2022-11-17,Maça,68.0,Portugal
2022-04-02,Maça,100.0,Portugal
2022-03-28,Maça,63.0,Portugal
2022-07-17,Maça,80.0,Portugal
2022-11-30,Maça,68.0,Portugal
2022-08-18,Maça,66.0,Portugal
2022-11-27,Maça,77.0,Portugal
2022-04-08,Maça,53.0,Portugal
2022-08-05,Maça,68.0,Portugal
2022-01-01,Maça,75.0,Portugal
2022-08-03,Maça,61.0,Portugal
2022-08-08,Maça,94.0,Portugal
2022-05-30,Maça,71.0,Portugal
2022-10-06,Maça,56.0,Portugal
2022-09-26,Maça,62.0,Portugal
2022-04-08,Maça,99.0,Portugal
2022-08-27,Maça,55.0,Portugal
2022-09-23,Maça,99.0,Portugal
2022-12-27,Maça,71.0,Portugal
2022-11-14,Maça,75.0,Portugal
2022-11-09,Maça,90.0,Portugal
2022-06-27,Maça,77.0,Portugal
2022-06-19,Maça,100.0,Portugal
2022-12-25,Maça,94.0,Portugal
2022-02-04,Maça,62.0,Portugal
2022-01-18,Maça,82.0,Portugal
2022-04-11,Maça,96.0,Portugal
2022-01-29,Maça,85.0,Portugal
2022-10-31,Maça,89.0,Portugal
2022-11-17,Maça,73.0,Portugal
2022-11-18,Maça,59.0,Portugal
2022-01-01,Maça,53.0,Portugal
2022-01-16,Maça,75.0,Portugal
2022-02-01,Maça,98.0,Portugal
2022-05-03,Maça,52.0,Portugal
2022-08-08,Maça,84.0,Portugal
2022-11-22,Maça,70.0,Portugal
2022-03-15,Maça,95.0,Portugal
2022-07-11,Maça,88.0,Portugal
2022-05-14,Maça,62.0,Portugal
2022-03-28,Maça,61.0,Portugal
2022-05-07,Maça,54.0,Portugal
2022-09-11,Maça,67.0,Portugal
2022-08-28,Maça,95.0,Portugal
2022-05-09,Maça,75.0,Portugal
2022-05-05,Maça,76.0,Portugal
2022-10-03,Maça,95.0,Portugal
2022-04-14,Maça,82.0,Portugal
2022-02-16,Maça,57.0,Portugal
2022-01-11,Maça,84.0,Portugal
2022-04-17,Maça,87.0,Portugal
2022-01-14,Maça,55.0,Portugal
2022-09-19,Maça,95.0,Portugal
2022-09-07,Maça,86.0,Portugal
2022-12-27,Maça,84.0,Portugal
2022-12-15,Maça,67.0,Portugal
2022-01-21,Maça,73.0,Portugal
2022-05-21,Maça,93.0,Portugal
2022-09-22,Maça,57.0,Portugal
2022-09-05,Maça,95.0,Portugal
2022-07-21,Maça,91.0,Portugal
2022-07-14,Maça,100.0,Portugal
2022-08-05,Maça,80.0,Portugal
2022-06-29,Maça,60.0,Portugal
2022-10-05,Maça,90.0,Portugal
2022-03-19,Maça,61.0,Portugal
2022-02-15,Maça,52.0,Portugal
2022-02-11,Maça,71.0,Portugal
2022-10-17,Maça,95.0,Portugal
2022-12-28,Maça,90.0,Portugal
2022-01-10,Maça,60.0,Portugal
2022-11-18,Maça,99.0,Portugal
2022-11-24,Maça,94.0,Portugal
2022-01-26,Maça,63.0,Portugal
2022-06-22,Maça,74.0,Portugal
2022-05-29,Maça,70.0,Portugal
2022-12-22,Maça,75.0,Portugal
2022-03-26,Maça,96.0,Portugal
2022-03-12,Maça,76.0,Portugal
2022-04-08,Maça,82.0,Portugal
2022-07-30,Maça,92.0,Portugal
2022-11-30,Maça,79.0,Portugal
2022-10-24,Maça,67.0,Portugal
2022-02-23,Maça,58.0,Portugal
2022-10-18,Maça,50.0,Portugal
2022-06-23,Maça,71.0,Portugal
2022-06-07,Maça,100.0,Portugal
2022-04-22,Maça,89.0,Portugal
2022-06-10,Maça,82.0,Portugal
2022-02-24,Maça,58.0,Portugal
2022-04-12,Maça,52.0,Portugal
2022-02-27,Maça,62.0,Portugal
2022-02-03,Maça,88.0,Portugal
2022-04-04,Maça,53.0,Portugal
2022-02-03,Maça,87.0,Portugal
2022-07-30,Maça,54.0,Portugal
2022-03-20,Maça,57.0,Portugal
2022-03-15,Maça,63.0,Portugal
2022-04-28,Maça,78.0,Portugal
2022-07-06,Maça,50.0,Portugal
2022-07-15,Maça,89.0,Portugal
2022-05-03,Maça,86.0,Portugal
2022-03-28,Maça,80.0,Portugal
2022-12-30,Maça,58.0,Portugal
2022-02-18,Maça,88.0,Portugal
2022-01-06,Maça,67.0,Portugal
2022-10-26,Maça,56.0,Portugal
2022-07-26,Maça,79.0,Portugal
2022-10-24,Maça,93.0,Portugal
2022-09-27,Maça,90.0,Portugal
2022-04-16,Maça,97.0,Portugal
2022-01-10,Maça,62.0,Portugal
2022-07-15,Maça,60.0,Portugal
2022-08-23,Maça,50.0,Portugal
2022-05-04,Maça,72.0,Portugal
2022-12-21,Maça,79.0,Portugal
2022-06-15,Maça,85.0,Portugal
2022-12-06,Maça,91.0,Portugal
2022-05-17,Maça,89.0,Portugal
2022-06-10,Maça,51.0,Portugal
2022-02-18,Maça,79.0,Portugal
2022-03-21,Maça,91.0,Portugal
2022-01-01,Maça,53.0,Portugal
2022-08-25,Maça,64.0,Portugal
2022-04-21,Maça,93.0,Portugal
2022-02-10,Maça,61.0,Portugal
2022-03-05,Maça,75.0,Portugal
2022-09-12,Maça,78.0,Portugal
2022-12-15,Maça,81.0,Portugal
2022-06-28,Maça,77.0,Portugal
2022-06-27,Maça,89.0,Portugal
2022-03-11,Maça,75.0,Portugal
2022-11-10,Maça,50.0,Portugal
2022-10-16,Maça,55.0,Portugal
2022-03-28,Maça,74.0,Portugal
2022-05-16,Maça,73.0,Portugal
2022-03-18,Maça,62.0,Portugal
2022-01-11,Maça,64.0,Portugal
2022-04-23,Maça,75.0,Portugal
2022-01-10,Maça,74.0,Portugal
2022-07-19,Maça,65.0,Portugal
2022-10-19,Maça,65.0,Portugal
2022-10-26,Maça,89.0,Portugal
2022-03-01,Maça,86.0,Portugal
2022-09-16,Maça,52.0,Portugal
2022-09-05,Maça,57.0,Portugal
2022-02-13,Maça,68.0,Portugal
2022-11-14,Maça,51.0,Portugal
2022-07-05,Maça,67.0,Portugal
2022-04-07,Maça,82.0,Portugal
2022-10-03,Maça,84.0,Portugal
2022-05-16,Maça,65.0,Portugal
2022-08-18,Maça,53.0,Portugal
2022-05-21,Maça,69.0,Portugal
2022-02-26,Maça,97.0,Portugal
2022-03-11,Maça,55.0,Portugal
2022-07-07,Maça,99.0,Portugal
2022-12-17,Maça,69.0,Portugal
2022-12-07,Maça,94.0,Portugal
2022-10-18,Maça,53.0,Portugal
2022-11-22,Maça,65.0,Portugal
2022-07-05,Maça,77.0,Portugal
2022-04-01,Maça,52.0,Portugal
2022-01-25,Maça,60.0,Portugal
2022-07-23,Maça,72.0,Portugal
2022-04-18,Maça,58.0,Portugal
2022-02-01,Maça,88.0,Portugal
2022-07-29,Maça,83.0,Portugal
2022-03-26,Maça,71.0,Portugal
2022-10-31,Maça,50.0,Portugal
2022-04-22,Maça,93.0,Portugal
2022-09-03,Maça,76.0,Portugal
2022-04-18,Maça,79.0,Portugal
2022-11-15,Maça,94.0,Portugal
2022-08-24,Maça,61.0,Portugal
2022-04-23,Maça,56.0,Portugal
2022-05-11,Maça,68.0,Portugal
2022-10-05,Maça,67.0,Portugal
2022-01-22,Maça,70.0,Portugal
2022-12-16,Maça,84.0,Portugal
2022-05-22,Maça,94.0,Portugal
2022-12-07,Maça,52.0,Portugal
2022-06-19,Manga,62.0,Portugal
2022-09-30,Manga,63.0,Portugal
2022-04-29,Manga,60.0,Portugal
2022-09-28,Manga,88.0,Portugal
2022-03-15,Manga,70.0,Portugal
2022-01-20,Manga,56.0,Portugal
2022-09-05,Manga,56.0,Portugal
2022-05-05,Manga,50.0,Portugal
2022-06-13,Manga,100.0,Portugal
2022-01-22,Manga,68.0,Portugal
2022-10-25,Manga,70.0,Portugal
2022-04-12,Manga,80.0,Portugal
2022-08-29,Manga,78.0,Portugal
2022-03-16,Manga,72.0,Portugal
2022-11-21,Manga,89.0,Portugal
2022-08-08,Manga,85.0,Portugal
2022-10-13,Manga,93.0,Portugal
2022-05-12,Manga,75.0,Portugal
2022-10-16,Manga,68.0,Portugal
2022-11-22,Manga,82.0,Portugal
2022-04-27,Manga,66.0,Portugal
2022-06-07,Manga,96.0,Portugal
2022-09-22,Manga,82.0,Portugal
2022-11-03,Manga,79.0,Portugal
2022-04-03,Manga,100.0,Portugal
2022-06-20,Manga,69.0,Portugal
2022-07-13,Manga,68.0,Portugal
2022-08-11,Manga,91.0,Portugal
2022-08-11,Manga,76.0,Portugal
2022-12-23,Manga,74.0,Portugal
2022-02-25,Manga,70.0,Portugal
2022-10-03,Manga,84.0,Portugal
2022-06-24,Manga,54.0,Portugal
2022-12-03,Manga,51.0,Portugal
2022-08-15,Manga,81.0,Portugal
2022-03-21,Manga,95.0,Portugal
2022-11-14,Manga,94.0,Portugal
2022-12-16,Manga,71.0,Portugal
2022-11-29,Manga,93.0,Portugal
2022-01-20,Manga,50.0,Portugal
2022-12-17,Manga,60.0,Portugal
2022-08-21,Manga,72.0,Portugal
2022-11-15,Manga,67.0,Portugal
2022-07-19,Manga,65.0,Portugal
2022-06-17,Manga,93.0,Portugal
2022-11-07,Manga,58.0,Portugal
2022-09-01,Manga,55.0,Portugal
2022-01-04,Manga,74.0,Portugal
2022-04-17,Manga,62.0,Portugal
2022-02-19,Manga,90.0,Portugal
2022-05-21,Manga,69.0,Portugal
2022-11-04,Manga,52.0,Portugal
2022-06-23,Manga,92.0,Portugal
2022-06-22,Manga,87.0,Portugal
2022-06-29,Manga,56.0,Portugal
2022-03-09,Manga,62.0,Portugal
2022-12-25,Manga,58.0,Portugal
2022-11-24,Manga,69.0,Portugal
2022-09-06,Manga,77.0,Portugal
2022-07-20,Manga,51.0,Portugal
2022-06-09,Manga,53.0,Portugal
2022-02-04,Manga,75.0,Portugal
2022-06-21,Manga,79.0,Portugal
2022-05-20,Manga,52.0,Portugal
2022-11-10,Manga,64.0,Portugal
2022-12-12,Manga,90.0,Portugal
2022-04-22,Manga,66.0,Portugal
2022-11-05,Manga,97.0,Portugal
2022-09-24,Manga,94.0,Portugal
2022-04-02,Manga,66.0,Portugal
2022-03-07,Manga,52.0,Portugal
2022-02-15,Manga,65.0,Portugal
2022-02-03,Manga,95.0,Portugal
2022-02-21,Manga,76.0,Portugal
2022-03-20,Manga,93.0,Portugal
2022-08-29,Manga,54.0,Portugal
2022-11-28,Manga,97.0,Portugal
2022-05-24,Manga,68.0,Portugal
2022-12-21,Manga,91.0,Portugal
2022-06-04,Manga,79.0,Portugal
2022-09-09,Manga,95.0,Portugal
2022-07-09,Mango,67.0,Portugal
2022-01-11,Mango,73.0,Portugal
2022-01-24,Mango,56.0,Portugal
2022-03-24,Mango,81.0,Portugal
2022-01-17,Mango,60.0,Portugal
2022-02-06,Mango,52.0,Portugal
2022-06-18,Mango,63.0,Portugal
2022-09-22,Mango,60.0,Portugal
2022-05-01,Mango,55.0,Portugal
2022-10-15,Mango,84.0,Portugal
2022-05-16,Mango,93.0,Portugal
2022-02-13,Mango,85.0,Portugal
2022-01-22,Mango,50.0,Portugal
2022-10-07,Mango,80.0,Portugal
2022-12-22,Mango,89.0,Portugal
2022-07-21,Mango,88.0,Portugal
2022-06-20,Mango,53.0,Portugal
2022-04-07,Mango,99.0,Portugal
2022-09-26,Mango,62.0,Portugal
2022-12-15,Mango,82.0,Portugal
2022-04-25,Mango,92.0,Portugal
2022-07-25,Mango,63.0,Portugal
2022-06-03,Mango,59.0,Portugal
2022-01-10,Mango,76.0,Portugal
2022-05-07,Mango,85.0,Portugal
2022-04-06,Mango,50.0,Portugal
2022-03-08,Mango,88.0,Portugal
2022-05-10,Mango,55.0,Portugal
2022-01-06,Mango,84.0,Portugal
2022-10-21,Mango,87.0,Portugal
2022-06-16,Mango,100.0,Portugal
2022-07-11,Mango,81.0,Portugal
2022-08-05,Mango,93.0,Portugal
2022-04-02,Melancia,90.0,Portugal
2022-03-06,Melancia,99.0,Portugal
2022-03-02,Melancia,68.0,Portugal
2022-03-02,Melancia,70.0,Portugal
2022-09-27,Melancia,99.0,Portugal
2022-08-13,Melancia,58.0,Portugal
2022-04-27,Melancia,93.0,Portugal
2022-09-24,Melancia,56.0,Portugal
2022-06-17,Melancia,79.0,Portugal
2022-05-30,Melancia,80.0,Portugal
2022-05-28,Melancia,75.0,Portugal
2022-07-07,Melancia,84.0,Portugal
2022-02-19,Melancia,51.0,Portugal
2022-07-13,Melancia,70.0,Portugal
2022-03-21,Melancia,90.0,Portugal
2022-09-26,Melancia,51.0,Portugal
2022-08-10,Melancia,66.0,Portugal
2022-05-02,Melancia,94.0,Portugal
2022-12-21,Melancia,83.0,Portugal
2022-11-06,Melancia,53.0,Portugal
2022-02-25,Melancia,70.0,Portugal
2022-07-30,Melancia,81.0,Portugal
2022-03-01,Melancia,51.0,Portugal
2022-01-30,Melancia,90.0,Portugal
2022-12-07,Melancia,98.0,Portugal
2022-07-16,Melancia,52.0,Portugal
2022-09-16,Melancia,53.0,Portugal
2022-12-02,Melancia,76.0,Portugal
2022-12-28,Melancia,91.0,Portugal
2022-02-28,Melancia,63.0,Portugal
2022-07-11,Melancia,79.0,Portugal
2022-09-27,Melancia,73.0,Portugal
2022-04-18,Melancia,91.0,Portugal
2022-06-29,Melancia,59.0,Portugal
2022-10-06,Melancia,70.0,Portugal
2022-11-08,Melancia,80.0,Portugal
2022-01-08,Melancia,76.0,Portugal
2022-12-02,Melancia,64.0,Portugal
2022-02-17,Melancia,94.0,Portugal
2022-02-19,Melancia,92.0,Portugal
2022-09-18,Melancia,68.0,Portugal
2022-01-03,Melancia,63.0,Portugal
2022-04-17,Melancia,68.0,Portugal
2022-08-13,Melancia,83.0,Portugal
2022-03-08,Melancia,97.0,Portugal
2022-06-09,Melancia,66.0,Portugal
2022-09-16,Melancia,68.0,Portugal
2022-11-07,Melancia,54.0,Portugal
2022-08-28,Melancia,74.0,Portugal
2022-08-25,Melancia,100.0,Portugal
2022-02-09,Melancia,61.0,Portugal
2022-07-27,Melancia,89.0,Portugal
2022-09-01,Melancia,59.0,Portugal
2022-06-11,Melancia,99.0,Portugal
2022-02-27,Melancia,92.0,Portugal
2022-10-19,Melancia,90.0,Portugal
2022-02-06,Melancia,55.0,Portugal
2022-02-07,Melancia,78.0,Portugal
2022-07-23,Melancia,91.0,Portugal
2022-08-25,Melancia,57.0,Portugal
2022-09-07,Melancia,92.0,Portugal
2022-04-25,Melancia,58.0,Portugal
2022-06-18,Melancia,53.0,Portugal
2022-05-14,Melancia,58.0,Portugal
2022-09-02,Melancia,80.0,Portugal
2022-02-18,Melancia,66.0,Portugal
2022-05-04,Melancia,93.0,Portugal
2022-07-13,Melancia,73.0,Portugal
2022-12-26,Melancia,82.0,Portugal
2022-10-08,Melancia,59.0,Portugal
2022-01-04,Melancia,73.0,Portugal
2022-09-14,Melancia,61.0,Portugal
2022-09-29,Melancia,76.0,Portugal
2022-05-21,Melancia,97.0,Portugal
2022-09-11,Melancia,65.0,Portugal
2022-07-11,Melancia,75.0,Portugal
2022-07-08,Melancia,65.0,Portugal
2022-08-17,Melancia,99.0,Portugal
2022-03-08,Melancia,98.0,Portugal
2022-04-24,Melancia,66.0,Portugal
2022-11-19,Melancia,97.0,Portugal
2022-03-16,Melancia,93.0,Portugal
2022-06-11,Melancia,57.0,Portugal
2022-06-12,Melancia,78.0,Portugal
2022-11-08,Melancia,58.0,Portugal
2022-05-01,Melancia,56.0,Portugal
2022-12-14,Melancia,90.0,Portugal
2022-12-16,Melancia,66.0,Portugal
2022-01-11,Melancia,67.0,Portugal
2022-10-11,Melancia,97.0,Portugal
2022-07-07,Melancia,91.0,Portugal
2022-04-17,Melancia,73.0,Portugal
2022-03-29,Melancia,72.0,Portugal
2022-04-18,Melancia,71.0,Portugal
2022-10-29,Melancia,92.0,Portugal
2022-02-18,Melancia,63.0,Portugal
2022-02-08,Melancia,59.0,Portugal
2022-11-15,Melancia,71.0,Portugal
2022-04-01,Melancia,70.0,Portugal
2022-03-01,Melancia,70.0,Portugal
2022-12-09,Melancia,67.0,Portugal
2022-03-19,Melancia,73.0,Portugal
2022-01-15,Melancia,64.0,Portugal
2022-10-27,Melancia,61.0,Portugal
2022-10-21,Melancia,82.0,Portugal
2022-06-19,Melancia,88.0,Portugal
2022-03-21,Melancia,65.0,Portugal
2022-10-25,Melancia,61.0,Portugal
2022-10-03,Melancia,84.0,Portugal
2022-04-07,Melancia,88.0,Portugal
2022-04-04,Melancia,68.0,Portugal
2022-11-29,Melancia,99.0,Portugal
2022-02-05,Melancia,75.0,Portugal
2022-02-02,Melancia,81.0,Portugal
2022-12-18,Melancia,85.0,Portugal
2022-08-10,Melancia,81.0,Portugal
2022-07-27,Melancia,67.0,Portugal
2022-09-11,Melancia,51.0,Portugal
2022-11-09,Melancia,76.0,Portugal
2022-08-16,Melancia,55.0,Portugal
2022-07-02,Melancia,95.0,Portugal
2022-07-27,Melancia,51.0,Portugal
2022-05-08,Melancia,62.0,Portugal
2022-09-06,Melancia,55.0,Portugal
2022-05-21,Melancia,71.0,Portugal
2022-11-12,Melancia,60.0,Portugal
2022-08-07,Morango,55.0,Portugal
2022-10-25,Morango,54.0,Portugal
2022-06-25,Morango,83.0,Portugal
2022-12-25,Morango,56.0,Portugal
2022-05-16,Morango,85.0,Portugal
2022-09-10,Morango,89.0,Portugal
2022-07-09,Morango,80.0,Portugal
2022-10-01,Morango,61.0,Portugal
2022-04-10,Morango,72.0,Portugal
2022-04-21,Morango,82.0,Portugal
2022-01-18,Morango,69.0,Portugal
2022-07-18,Morango,64.0,Portugal
2022-08-28,Morango,90.0,Portugal
2022-06-03,Morango,70.0,Portugal
2022-10-16,Morango,80.0,Portugal
2022-05-06,Morango,73.0,Portugal
2022-10-23,Morango,94.0,Portugal
2022-07-21,Morango,51.0,Portugal
2022-03-13,Morango,81.0,Portugal
2022-08-28,Morango,77.0,Portugal
2022-09-13,Morango,80.0,Portugal
2022-11-30,Morango,86.0,Portugal
2022-10-22,Morango,79.0,Portugal
2022-03-16,Morango,100.0,Portugal
2022-10-05,Morango,68.0,Portugal
2022-04-23,Morango,50.0,Portugal
2022-09-20,Morango,100.0,Portugal
2022-07-11,Morango,50.0,Portugal
2022-11-20,Morango,54.0,Portugal
2022-06-23,Morango,52.0,Portugal
2022-05-30,Morango,94.0,Portugal
2022-09-09,Morango,75.0,Portugal
2022-09-24,Morango,60.0,Portugal
2022-08-25,Morango,69.0,Portugal
2022-04-04,Morango,91.0,Portugal
2022-11-09,Morango,100.0,Portugal
2022-09-30,Morango,56.0,Portugal
2022-07-26,Morango,54.0,Portugal
2022-12-21,Morango,97.0,Portugal
2022-07-12,Morango,56.0,Portugal
2022-04-15,Morango,81.0,Portugal
2022-03-28,Morango,66.0,Portugal
2022-06-16,Morango,57.0,Portugal
2022-07-30,Morango,65.0,Portugal
2022-10-11,Morango,73.0,Portugal
2022-08-30,Morango,75.0,Portugal
2022-01-16,Pera,50.0,Portugal
2022-03-10,Pera,85.0,Portugal
2022-04-10,Pera,55.0,Portugal
2022-06-21,Pera,67.0,Portugal
2022-03-20,Pera,93.0,Portugal
2022-12-12,Pera,71.0,Portugal
2022-01-04,Pera,63.0,Portugal
2022-10-02,Pera,85.0,Portugal
2022-07-22,Pera,51.0,Portugal
2022-09-18,Pera,86.0,Portugal
2022-06-29,Pera,69.0,Portugal
2022-03-29,Pera,68.0,Portugal
2022-05-27,Pera,80.0,Portugal
2022-07-18,Pera,71.0,Portugal
2022-04-14,Pera,69.0,Portugal
2022-10-17,Pera,98.0,Portugal
2022-07-21,Pera,52.0,Portugal
2022-05-13,Pera,72.0,Portugal
2022-11-21,Pera,69.0,Portugal
2022-06-18,Pera,60.0,Portugal
2022-01-22,Pera,94.0,Portugal
2022-11-08,Pera,55.0,Portugal
2022-02-02,Pera,91.0,Portugal
2022-09-18,Pera,63.0,Portugal
2022-07-16,Pera,75.0,Portugal
2022-12-16,Pera,62.0,Portugal
2022-06-15,Pera,59.0,Portugal
2022-11-24,Pera,70.0,Portugal
2022-11-01,Pera,69.0,Portugal
2022-05-10,Pera,62.0,Portugal
2022-04-21,Pera,90.0,Portugal
2022-12-23,Pera,50.0,Portugal
2022-07-02,Pera,69.0,Portugal
2022-11-07,Pera,70.0,Portugal
2022-05-25,Pera,64.0,Portugal
2022-08-01,Pera,82.0,Portugal
2022-04-02,Pera,64.0,Portugal
2022-09-25,Pera,75.0,Portugal
2022-12-01,Pera,62.0,Portugal
2022-06-30,Pera,68.0,Portugal
2022-02-03,Pera,69.0,Portugal
2022-01-01,Pera,67.0,Portugal
2022-12-19,Pera,70.0,Portugal
2022-04-23,Pera,51.0,Portugal
2022-09-14,Pera,88.0,Portugal
2022-03-03,Pera,64.0,Portugal
2022-07-26,Pera,75.0,Portugal
2022-10-29,Pera,56.0,Portugal
2022-02-16,Pessego,56.0,Portugal
2022-09-03,Pessego,72.0,Portugal
2022-11-15,Pessego,82.0,Portugal
2022-01-12,Pessego,68.0,Portugal
2022-03-03,Pessego,52.0,Portugal
2022-09-28,Pessego,96.0,Portugal
2022-09-18,Pessego,92.0,Portugal
2022-03-25,Pessego,99.0,Portugal
2022-10-19,Pessego,68.0,Portugal
2022-06-06,Pessego,66.0,Portugal
2022-04-18,Pessego,88.0,Portugal
2022-09-05,Pessego,91.0,Portugal
2022-08-29,Pessego,99.0,Portugal
2022-09-29,Pessego,63.0,Portugal
2022-07-15,Pessego,91.0,Portugal
2022-06-27,Pessego,78.0,Portugal
2022-12-29,Pessego,85.0,Portugal
2022-08-02,Pessego,83.0,Portugal
2022-01-06,Pessego,92.0,Portugal
2022-04-06,Pessego,97.0,Portugal
2022-04-22,Pessego,80.0,Portugal
2022-04-07,Pessego,63.0,Portugal
2022-08-06,Pessego,97.0,Portugal
2022-08-21,Pessego,55.0,Portugal
2022-11-26,Pessego,95.0,Portugal
2022-07-31,Pessego,81.0,Portugal
2022-05-05,Pessego,87.0,Portugal
2022-10-23,Pessego,78.0,Portugal
2022-03-18,Pessego,100.0,Portugal
2022-03-18,Pessego,57.0,Portugal
2022-08-05,Pessego,86.0,Portugal
2022-10-12,Pessego,82.0,Portugal
2022-09-29,Pessego,84.0,Portugal
2022-11-11,Pessego,81.0,Portugal
2022-01-24,Pessego,56.0,Portugal
2022-06-16,Pessego,62.0,Portugal
2022-01-19,Pessego,50.0,Portugal
2022-05-31,Pessego,79.0,Portugal
2022-04-08,Pessego,93.0,Portugal
2022-05-13,Pessego,83.0,Portugal
2022-04-23,Pessego,93.0,Portugal
2022-03-15,Pessego,89.0,Portugal
2022-11-05,Pessego,62.0,Portugal
2022-08-12,Pessego,68.0,Portugal
2022-04-06,Pessego,100.0,Portugal
2022-06-13,Pessego,69.0,Portugal
2022-09-05,Pessego,76.0,Portugal
2022-07-05,Pessego,73.0,Portugal
2022-10-15,Pessego,78.0,Portugal
2022-01-22,Pessego,69.0,Portugal
2022-07-05,Pessego,52.0,Portugal
2022-02-01,Pessego,64.0,Portugal
2022-12-15,Pessego,100.0,Portugal
2022-07-26,Pessego,65.0,Portugal
2022-03-13,Pessego,77.0,Portugal
2022-11-13,Pessego,94.0,Portugal
2022-03-09,Pessego,90.0,Portugal
2022-09-27,Pessego,94.0,Portugal
2022-09-23,Pessego,97.0,Portugal
2022-01-14,Pessego,69.0,Portugal
2022-10-22,Pessego,62.0,Portugal
2022-12-09,Pessego,61.0,Portugal
2022-03-29,Pessego,91.0,Portugal
2022-12-03,Pessego,63.0,Portugal
2022-11-01,Pessego,77.0,Portugal
2022-04-21,Pessego,58.0,Portugal
2022-01-05,Pessego,72.0,Portugal
2022-11-30,Pessego,82.0,Portugal
2022-08-30,Pessego,92.0,Portugal
2022-02-10,Pessego,67.0,Portugal
2022-05-17,Pessego,50.0,Portugal
2022-07-23,Pessego,58.0,Portugal
2022-04-10,Pessego,50.0,Portugal
2022-08-13,Pessego,94.0,Portugal
2022-01-25,Pessego,87.0,Portugal
2022-12-05,Pessego,90.0,Portugal
2022-06-17,Pessego,83.0,Portugal
2022-05-22,Pessego,98.0,Portugal
2022-07-08,Pessego,60.0,Portugal
2022-07-24,Pessego,88.0,Portugal
2022-07-02,Pessego,87.0,Portugal
2022-11-25,Pessego,94.0,Portugal
2022-08-21,Pessego,94.0,Portugal
2022-04-04,Pessego,65.0,Portugal
2022-11-03,Pessego,95.0,Portugal
2022-01-23,Pessego,60.0,Portugal
2022-09-21,Pessego,67.0,Portugal
2022-03-05,Pessego,87.0,Portugal
2022-02-20,Pessego,96.0,Portugal
2022-01-16,Pessego,90.0,Portugal
2022-07-20,Pessego,82.0,Portugal
2022-12-30,Pessego,85.0,Portugal
2022-07-11,Pessego,92.0,Portugal
2022-05-05,Pessego,71.0,Portugal
2022-02-15,Pessego,63.0,Portugal
2022-07-22,Pessego,90.0,Portugal
2022-06-08,Pessego,81.0,Portugal
2022-06-19,Pessego,100.0,Portugal
2022-10-30,Pessego,93.0,Portugal
2022-03-20,Pessego,71.0,Portugal
2022-07-06,Pessego,67.0,Portugal
2022-10-29,Pessego,79.0,Portugal
2022-06-22,Pessego,100.0,Portugal
2022-05-28,Pessego,89.0,Portugal
2022-02-12,Pessego,81.0,Portugal
2022-10-04,Pessego,72.0,Portugal
2022-10-18,Pessego,62.0,Portugal
2022-04-30,Pessego,73.0,Portugal
2022-09-16,Pessego,65.0,Portugal
2022-03-01,Pessego,68.0,Portugal
2022-08-01,Pessego,88.0,Portugal
2022-08-28,Pessego,94.0,Portugal
2022-08-15,Pessego,61.0,Portugal
2022-04-11,Pessego,97.0,Portugal
2022-09-02,Pessego,70.0,Portugal
2022-09-29,Pessego,68.0,Portugal
2022-12-05,Pessego,98.0,Portugal
2022-06-09,Pessego,54.0,Portugal
2022-07-11,Pessego,85.0,Portugal
2022-09-04,Pessego,84.0,Portugal
2022-10-24,Pessego,60.0,Portugal
2022-05-19,Pessego,74.0,Portugal
2022-10-06,Pessego,57.0,Portugal
2022-03-19,Pessego,78.0,Portugal
2022-12-20,Pessego,78.0,Portugal
2022-06-11,Pessego,99.0,Portugal
2022-09-29,Pessego,82.0,Portugal
2022-09-12,Pessego,83.0,Portugal
2022-07-28,Pessego,78.0,Portugal
2022-03-29,Uva,97.0,Portugal
2022-12-09,Uva,85.0,Portugal
2022-10-07,Uva,90.0,Portugal
2022-08-26,Uva,99.0,Portugal
2022-12-28,Uva,88.0,Portugal
2022-12-28,Uva,93.0,Portugal
2022-02-03,Uva,88.0,Portugal
2022-12-13,Uva,76.0,Portugal
2022-09-12,Uva,65.0,Portugal
2022-02-06,Uva,91.0,Portugal
2022-04-09,Uva,86.0,Portugal
2022-04-14,Uva,59.0,Portugal
2022-10-04,Uva,82.0,Portugal
2022-01-13,Uva,65.0,Portugal
2022-04-02,Uva,86.0,Portugal
2022-10-19,Uva,66.0,Portugal
2022-08-24,Uva,66.0,Portugal
2022-07-19,Uva,62.0,Portugal
2022-01-31,Uva,91.0,Portugal
